0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0.9746874348780745,0.23198485477678055,0.27380537053143206,0.32705266077997375,0.32705266077997375,0.40884861407249473,0.8193791157102543,0.8193791157102543,0.8193791157102543,0.0,0.16840106483287937,0.3057915675019906,0.5,0.5,0.16835145676438354,0.17856451052168898,0.17856451052168898,0.17856451052168898,0.0,0.03168466276575864,0.11216745002056412,0.5,0.5,0.0,0.0709553835102562,0.0709553835102562,0.0709553835102562,0.0,0.7120288873843387,0.5270726546740003,0.5901271530031311,0.4796703119825294,0.4796703119825294,0.2979055954985933,0.9943890274314215,0.9943890274314215,0.9943890274314215,0.0,0.12656864283779024,0.2487206039699062,0.5,0.5,0.5327607352059389,0.22268987929587483,0.22268987929587483,0.22268987929587483,0.0,0.04324534209149127,0.1345234637767508,0.5,0.5,0.0,0.10042283298097252,0.10042283298097252,0.10042283298097252,0.0,0.4456110377909954,0.3636405698529678,0.1684010648328793,0.12656864283779018,0.20876954851048357,0.519149407396882,0.04177416917180684,0.0,0.4330326609107396,0.0,0.18832195213241604,0.0,0.029573470262072066,0.7346605255123689,0.0,0.3816351548271461,0.0,0.14991299091447552,0.19896678974617515,0.0,0.5274412779895007,0.0,0.043054486802772955,0.194842835047697,0.24432682759600421,0.3333200400907251,0.0,0.2961655870804272,0.0,0.10491959211369714,1.0
0.4903779572276161,0.3363227478858333,0.3861796218599749,0.35551337641241765,0.35551337641241765,0.47547974413646066,0.9313264346190024,0.9313264346190024,0.9313264346190024,0.0,0.0765072727893453,0.16619163748957305,0.5,0.5,0.45909101323428136,0.12462757482675929,0.10737486867110652,0.12462757482675929,1.0,0.09357471450993124,0.24169625507977338,0.5,0.5,0.0,0.11818181818181818,0.11818181818181818,0.11818181818181818,0.0,0.5950032873109803,0.8638268044963384,0.8894582565028399,0.47066999199057125,0.47066999199057125,0.23226008127539854,0.9201995012468829,0.9201995012468829,0.9201995012468829,0.0,0.10610189530618105,0.2172776118194284,0.5,0.5,0.43562087605719396,0.11713189467095822,0.11713189467095822,0.11713189467095822,0.0,0.09412103356677126,0.23510906320268074,0.5,0.5,0.0,0.20545454545454547,0.20545454545454547,0.20545454545454547,0.0,0.1750899426897836,0.20921839688729452,0.07650727278934526,0.10610189530618098,0.3024873043463925,0.8525085951777237,0.0736858642659126,0.3929069590085408,0.15711869265723039,0.10198371773723268,0.015038241654071544,0.3065724172270748,0.1258410285978135,0.07539525209164033,0.516950862063209,0.01869375476836464,0.07742157567485779,0.13260387660930487,0.030203738545308476,0.378585355862083,0.0,0.3011420884370963,0.0,0.15835049556152256,0.34739805186033584,0.0,0.728087571517057,0.0,0.05923398459549972,0.28888546823592015,1.0
0.9325684851322869,0.37650791403196804,0.42799922990466976,0.37836371675608405,0.37836371675608405,0.4886282871357499,0.8363123236124181,0.8363123236124181,0.8363123236124181,0.0,0.07170188557626356,0.15764698792471166,0.5,0.5,0.6464270874406135,0.07771964228351197,0.07771964228351197,0.07771964228351197,0.0,0.037763359852789946,0.12792112343781048,0.5,0.5,0.0,0.06631016042780749,0.06631016042780749,0.06631016042780749,0.0,0.773115773115774,0.44384196394908093,0.5089929246508473,0.5516888825218633,0.5516888825218633,0.4670209440450141,1.0,1.0,1.0,0.0,0.09400782064450833,0.19769394426021947,0.5,0.5,0.5803592572567201,0.1436692281806959,0.1436692281806959,0.1436692281806959,0.0,0.02612686742929036,0.09093910154267096,0.5,0.5,0.0,0.07070707070707069,0.07070707070707069,0.07070707070707069,0.0,0.4717396151597876,0.3155012094844401,0.07170188557626354,0.09400782064450831,0.3415820967495409,0.4361188807014913,0.39671046693992296,0.05521303344868254,0.188003876252822,0.0,0.18442247619062788,0.2639581205525929,0.0,0.28706775497620995,0.0,0.36414252182653356,0.11447493022302667,0.03547728595862163,0.3579301688217211,0.0,0.3091641620023393,0.0,0.1510100629561342,0.7995694576754186,0.0,0.2004558364513375,0.0,0.16944812877244064,0.06420872569756972,0.09742263891710676,1.0
0.7454271800705613,0.38412438926002235,0.4358402579843865,0.43581948564616657,0.43581948564616657,0.4690831556503199,0.9397930385700848,0.9397930385700848,0.9397930385700848,0.0,0.28352915603967854,0.4432455132757827,0.5,0.5,0.14482488575066524,0.26562210502262845,0.26562210502262845,0.26562210502262845,0.0,0.058337733710579334,0.175037738403179,0.0,0.0,0.0,0.10806051910786486,0.10806051910786486,0.10806051910786486,0.0,0.8069560200998924,0.6831145014846378,0.7340109653163822,0.6847594501494441,0.6847594501494441,0.570178180681463,0.9943890274314215,0.9943890274314215,0.9943890274314215,0.0,0.13296737264725086,0.25816322375714035,0.5,0.5,0.48115681468791527,0.14891156845905437,0.14891156845905437,0.14891156845905437,0.0,0.030916872682900963,0.10392790136191857,0.5,0.5,0.0,0.043791574279379165,0.043791574279379165,0.043791574279379165,0.0,0.7295964179608169,0.6229314779711892,0.2835291560396784,0.13296737264725084,0.34716819817163636,0.6710640456265032,0.6349741403599142,0.0,0.0067281449063301595,0.0,0.03561110484487755,0.7183904030031322,0.0,0.19002254172303293,0.0,0.3450642396268785,0.07193261031174107,0.0,0.47431413762577773,0.0,0.19987239572322965,0.0,0.029805177012431915,0.7392995497880872,0.0,0.3024581910046605,0.0,0.2500885628675328,0.11419866509646223,0.0,1.0
0.9346995966608209,0.2879034521926447,0.33474098931811236,0.43355264294605145,0.43355264294605145,0.5049751243781095,0.9313264346190024,0.9313264346190024,0.9313264346190024,0.0,0.1743819430729113,0.31372639315960243,0.5,0.5,0.41120214767979263,0.22012946635756075,0.22012946635756075,0.22012946635756075,0.0,0.08352986655340527,0.22401801093034612,0.5,0.5,0.0,0.1931075460487225,0.1931075460487225,0.1931075460487225,0.0,0.8974358974358985,0.5033459357739714,0.5673359837377809,0.642214709799704,0.642214709799704,0.5329790559549861,1.0,1.0,1.0,0.0,0.11801156217033998,0.23581465724431377,0.5,0.5,0.4460320345298608,0.1392094643488249,0.1392094643488249,0.1392094643488249,0.0,0.021194153021369067,0.07674288129641502,0.5,0.5,0.0,0.030120481927710836,0.030120481927710836,0.030120481927710836,0.0,0.33997432791567983,0.4160987945640434,0.17438194307291127,0.11801156217033994,0.2524674718676877,0.4868544799964848,0.5409348374673897,0.0,0.26920021322171295,0.06660093917184771,0.0993933855340322,0.10428888234806813,0.0,0.8052055430636862,0.0,0.04054810041700764,0.08748727558066412,0.09723864257922962,0.4626185011757226,0.0,0.09194178546695424,0.34982543875871186,0.11396600030643188,0.6486766005409345,0.0,0.35356767267381783,0.0,0.08952436084676219,0.0,0.0866837735519984,0.0
0.577304300319987,0.0,0.0,0.7533054948610645,0.7533054948610645,0.7036247334754799,0.8363123236124181,0.8363123236124181,0.8363123236124181,0.0,0.1558614089995652,0.28879123272657964,0.5,0.5,0.43678619429265353,0.2034369589496735,0.2034369589496735,0.2034369589496735,0.0,0.07702481463441033,0.2120658502892584,0.5,0.5,0.0,0.09224598930481283,0.09224598930481283,0.09224598930481283,0.0,0.555555555555556,0.5449083936088663,0.6070907529652996,0.6262181820549722,0.6262181820549722,0.5014066895904972,0.8684538653366585,0.8684538653366585,0.8684538653366585,0.0,0.146051450191909,0.2769593892085352,0.5,0.5,0.21636332492415408,0.11180457095395799,0.11180457095395799,0.11180457095395799,0.0,0.06003500079005188,0.1713578853911132,0.5,0.5,0.0,0.07070707070707069,0.07070707070707069,0.07070707070707069,0.0,0.22337877171731782,0.21432093196089744,0.15586140899956508,0.14605145019190896,0.0,0.5438324506119,0.0,0.3359896725542294,0.4360461716500371,0.0,0.025808699700392637,0.0,0.5874120978255759,0.23497710767508959,0.0,0.20324379356662017,0.0,0.09676592367967574,0.0,0.07780558473252455,0.37916037398222563,0.0,0.014623612607619622,0.0,0.4728708957508329,0.2563155681888828,0.0,0.27726826531250537,0.0,0.4069159138284065,0.0
0.87782023617921,0.1485404482758078,0.17952000815592095,0.2040050681958565,0.2040050681958565,0.3159203980099503,0.7328316086547506,0.7328316086547506,0.7328316086547506,0.0,0.11628665870570234,0.23139162865655477,0.5,0.5,0.5900560260167006,0.09541945155757786,0.09541945155757786,0.09541945155757786,0.0,0.23086403952065074,0.4288120370411172,0.5,0.5,0.0,0.3459660544059521,0.3459660544059521,0.3459660544059521,0.0,0.3084067635151229,0.2162059381141057,0.2672566408867898,0.41184874551504547,0.41184874551504547,0.3354173179118474,0.5997506234413965,0.5997506234413965,0.5997506234413965,0.0,0.12675742426179087,0.24900167323184336,0.5,0.5,0.47360154687244244,0.2533469688434319,0.2533469688434319,0.2533469688434319,0.0,0.027703989911186243,0.09529564880373817,0.5,0.5,0.0,0.0634469696969697,0.0634469696969697,0.0634469696969697,0.0,0.18709284737162452,0.3988580384808355,0.11628665870570228,0.12675742426179082,0.12701734497545059,0.22683867482907916,0.4333277352910661,0.2202745167370322,0.0,0.2746197606625945,0.0,0.4977437448125145,0.13262706640319902,0.0,0.0,0.10722269607094408,0.38699776943249425,0.0,0.0745493938150689,0.2668984884007228,0.0,0.22787309618569482,0.0,0.6016986451850034,0.1087161766876898,0.09193396752354663,0.15379529496297425,0.13338000385824414,0.3952753140815792,0.0,1.0
0.21192955480154727,0.5588244126608108,0.6089112611363721,0.35378929381166047,0.35378929381166047,0.32906894100923956,0.8711194731890881,0.8711194731890881,0.8711194731890881,0.0,0.03513286833262596,0.08601229580161335,0.0,0.0,0.8716447879165476,0.023543747525455405,0.023543747525455405,0.023543747525455405,0.0,0.060866220500347595,0.18031626659876343,0.5,0.5,0.0,0.1319436865655353,0.1319436865655353,0.1319436865655353,0.0,0.09054526020110126,0.4766249883770204,0.5413512736704782,0.671956905365015,0.671956905365015,0.461394185683026,0.9027431421446388,0.5598503740648382,0.9027431421446388,0.8333333333333333,0.056194583947771916,0.1302508401048691,0.5,0.5,0.7819621904685937,0.0775930060755898,0.0775930060755898,0.0775930060755898,0.0,0.033228287358159525,0.10995213970483095,1.0,1.0,0.0,0.0645933014354067,0.0645933014354067,0.0645933014354067,0.0,0.4074614768077426,0.3708916929456621,0.03513286833262595,0.05619458394777188,0.5288781189112814,0.48711164566265275,0.21217830001751,0.1349791910260068,0.0,0.4540237651460382,0.0,0.32806200792435536,0.24125568869204142,0.06057002421293893,0.25274326887951254,0.12631964022735992,0.3655475167608771,0.0,0.22923181251178362,0.2072801267448915,0.0,0.35874616066512294,0.0,0.6614124235469487,0.1339140392300167,0.20306314358731412,0.0,0.14459433225026375,0.2050054183778976,0.0,0.0
0.8251180096168501,0.31275305688250743,0.3612878192521016,0.4657648454629304,0.4657648454629304,0.4854299928926795,0.9830667920978362,0.9830667920978362,0.9830667920978362,0.0,0.2347859411937839,0.3885476627813251,0.5,0.5,0.3165118671374,0.35613659557804583,0.35613659557804583,0.35613659557804583,0.0,0.08251416924367794,0.2221794149023349,0.5,0.5,0.0,0.09500512003640917,0.09500512003640917,0.09500512003640917,0.0,0.8974358974358985,0.4776334899825945,0.5423382427037957,0.6455769834061942,0.6455769834061942,0.5501719287277274,0.9657107231920201,0.9600997506234417,0.9657107231920201,0.013636363636363636,0.17791296892237002,0.32021043911102637,0.5,0.5,0.30609041989764274,0.27052062350590567,0.27052062350590567,0.27052062350590567,0.0,0.07271746669983059,0.19650131837511817,0.5,0.5,0.0,0.07754010695187166,0.07754010695187166,0.07754010695187166,0.0,0.21518449550738525,0.15987172090911586,0.23478594119378376,0.17791296892236996,0.28052966808178914,0.46842966498422045,0.7423343520362132,0.0,0.2826698288922966,0.6194478688492397,0.0,0.15502904295612943,0.0,0.3408802606163275,0.0,0.0,0.154505222918759,0.0,0.6221715471834947,0.0,0.25885784263235656,0.5045955215592242,0.0,0.3223037834641562,0.0,0.25024605036494413,0.0,0.0,0.08563304664649793,0.0,0.0
0.6128307188012173,0.29228768053666987,0.3394477574325583,0.432520885591273,0.432520885591273,0.47228144989339027,0.9482596425211662,0.9397930385700848,0.9482596425211662,0.08181818181818182,0.2610488497635091,0.4185570191926287,0.5,0.5,0.0,0.3345514631025505,0.3345514631025505,0.3345514631025505,0.0,0.15807688838375628,0.3392321807490586,0.5,0.5,0.0,0.17005347593582887,0.17005347593582887,0.17005347593582887,0.0,0.8016342631727255,0.4911226576885579,0.5554919491458836,0.6234461382179999,0.6234461382179999,0.5386058143169741,0.9426433915211971,0.9426433915211971,0.9426433915211971,0.0,0.19053795520505895,0.3364885692656147,0.5,0.5,0.3046928688163848,0.2934180507587565,0.2934180507587565,0.2934180507587565,0.0,0.07452135357886214,0.19992554268941995,1.0,1.0,0.0,0.07402597402597405,0.07402597402597405,0.07402597402597405,0.0,0.18278704825267117,0.16181210120630346,0.26104884976350906,0.1905379552050589,0.2661602257333169,0.4817494595573879,0.7169150157972867,0.0,0.3319110394857636,0.7273559645990052,0.0,0.1730616067675028,0.0,0.4002617544458656,0.0,0.0,0.0,0.0,0.6548999682016475,0.0,0.2565715279543042,0.5162722824834717,0.0,0.28578129025612564,0.0,0.2354542717973542,0.0,0.0,0.0848767083818996,0.0,0.0
0.612830718801217,0.2758110271356695,0.321706732115449,0.4311770644053474,0.4311770644053474,0.48223169864960913,0.8711194731890881,0.8363123236124181,0.8711194731890881,0.33636363636363636,0.2505575397503414,0.40672814538460295,0.5,0.5,0.0,0.3396316447540843,0.3396316447540843,0.3396316447540843,0.0,0.15659164095903003,0.33722106138369834,0.5,0.5,0.0,0.15708556149732622,0.15708556149732622,0.15708556149732622,0.0,0.5897435897435905,0.47100238030007247,0.5358395760602663,0.6093702909239269,0.6093702909239269,0.4814004376367615,0.9657107231920201,0.9600997506234417,0.9657107231920201,0.013636363636363636,0.30036586004131666,0.4628940755758258,0.5,0.5,0.0,0.4442665827933633,0.4442665827933633,0.4442665827933633,0.0,0.1551670288980117,0.32796178916697416,0.5,0.5,0.0,0.16363636363636366,0.16363636363636366,0.16363636363636366,0.0,0.19913944280729665,0.12060721468674135,0.25055753975034134,0.3003658600413166,0.2506257875473784,0.4673693585053089,0.7234886669413194,0.0,0.3979381319895399,0.5930870554563272,0.0,0.19884340222683525,0.0,0.3999048839457565,0.0,0.0,0.0,0.0,0.8324015288637344,0.0,0.2631692042574831,0.4103997793699662,0.0,0.2895809219215816,0.0,0.2544139797867898,0.0,0.0,0.0,0.0,0.0
0.23200079358653683,0.37975819015747736,0.43134858983575164,0.38655429620209936,0.38655429620209936,0.4136460554371003,1.0,1.0,1.0,0.0,0.15744951879239785,0.2909726380538981,0.5,0.5,0.3261493206824802,0.2060625139540836,0.2060625139540836,0.2060625139540836,0.0,0.07702481463441034,0.2120658502892584,0.5,0.5,0.0,0.09224598930481283,0.09224598930481283,0.09224598930481283,0.0,0.49857549857549854,0.6267666693343135,0.683190354809754,0.5346154869425843,0.5346154869425843,0.49015317286652077,0.971321695760599,0.971321695760599,0.971321695760599,0.0,0.1291551790077431,0.25255831154627045,0.5,0.5,0.507218566454716,0.21968089041297897,0.21968089041297897,0.21968089041297897,0.0,0.04729050092445806,0.14383896192728243,0.5,0.5,0.0,0.09874608150470224,0.09874608150470224,0.09874608150470224,0.0,0.21492837729527114,0.28766933143632967,0.15744951879239777,0.1291551790077431,0.3675013280597419,0.6335906583924552,0.32302520661841233,0.0629928046932231,0.4969619980974703,0.0,0.019261121035198784,0.6482613000508433,0.0,0.21687708798502697,0.0,0.2419832735947273,0.0655871373681802,0.0,0.5619127845521874,0.025196326234266705,0.29758274040174787,0.0,0.05173000393401778,0.5057901531200537,0.0,0.18536004804911144,0.0,0.29483351343099984,0.10735968554315406,0.0,0.0
