tempo,onset_var,onset_std,onset_mean,onset_av,onset_median,onset_perc,onset_ptp,onset_max,onset_min,pitch_histogram_var,pitch_histogram_std,pitch_histogram_mean,pitch_histogram_av,pitch_histogram_median,pitch_histogram_perc,pitch_histogram_ptp,pitch_histogram_max,pitch_histogram_min,pitch_transition_var,pitch_transition_std,pitch_transition_mean,pitch_transition_av,pitch_transition_median,pitch_transition_perc,pitch_transition_ptp,pitch_transition_max,pitch_transition_min,_tempo,_onset_var,_onset_std,_onset_mean,_onset_av,_onset_median,_onset_perc,_onset_ptp,_onset_max,_onset_min,_pitch_histogram_var,_pitch_histogram_std,_pitch_histogram_mean,_pitch_histogram_av,_pitch_histogram_median,_pitch_histogram_perc,_pitch_histogram_ptp,_pitch_histogram_max,_pitch_histogram_min,_pitch_transition_var,_pitch_transition_std,_pitch_transition_mean,_pitch_transition_av,_pitch_transition_median,_pitch_transition_perc,_pitch_transition_ptp,_pitch_transition_max,_pitch_transition_min,velocity,_velocity,0_x_x,0_y_x,0_x_y,0_y_y,0_x,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,11_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,11_y,collectable
249.48453608247414,8.743868061294766,2.9570032230781838,4.68840909090909,4.68840909090909,4.614772727272728,9.959090909090909,9.959090909090909,9.959090909090909,0.0,0.009892821367966095,0.09946266318556976,0.08333333333333333,0.08333333333333333,0.018423913043478277,0.2773721677893447,0.2773721677893447,0.2773721677893447,0.0,0.00029365979321193915,0.01713650469646419,0.006944444444444444,0.006944444444444444,0.0,0.1044776119402985,0.1044776119402985,0.1044776119402985,0.0,196.61475964793507,9.837107755659789,3.1364163874810673,4.440268886043533,4.440268886043533,3.436363636363636,10.375,10.375,10.375,0.0,0.008143903619716229,0.09024357938222657,0.08333333333333333,0.08333333333333333,0.06010220910077188,0.30198292202366844,0.30198292202366844,0.30198292202366844,0.0,0.00039495719240964424,0.019873529943360446,0.006944444444444444,0.006944444444444444,0.0,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.0,297895.0,291530.0,0.010792168765053923,0.008884258494235886,8.892069214876031,9.977637866454927,0.021870122022860403,0.0,0.19689823595562195,0.0,0.15080145688917235,0.0,0.01470988099833834,0.2770036422229309,0.0,0.2235854915322513,0.0,0.11513117037882475,0.10633897026035057,0.0,0.30246972867286387,0.0,0.022567145748293486,0.06092683428806641,0.11762425822385346,0.19772579151373787,0.0,0.1334442424450314,0.0,0.05890302884780297,1
140.4255319148937,9.681314389432698,3.111481060432909,4.801274944567628,4.801274944567628,5.040909090909091,10.229545454545454,10.229545454545454,10.229545454545454,0.0,0.005693388601970891,0.07545454659575453,0.08333333333333333,0.08333333333333333,0.050241637758492885,0.24319169288570788,0.23225844867790715,0.24319169288570788,0.010933244207800742,0.0007156635802469135,0.026751889283691974,0.006944444444444444,0.006944444444444444,0.0,0.15,0.15,0.15,0.0,169.23076923076925,12.988311616161615,3.603930023760397,4.400606060606061,4.400606060606061,2.959090909090909,10.104545454545454,10.104545454545454,10.104545454545454,0.0,0.007177241975445509,0.08471860465945782,0.08333333333333333,0.08333333333333333,0.04914359345819719,0.23285955031265243,0.23285955031265243,0.23285955031265243,0.0,0.0007406635802469134,0.027215135131887797,0.006944444444444444,0.006944444444444444,0.0,0.24,0.24,0.24,0.0,118335.0,184729.0,0.0062109693839682446,0.007829718518667827,9.800836789302235,13.208452491011812,0.03857692145181054,0.24194870494781764,0.07144124730637597,0.0342248700722525,0.012042083914311066,0.13948535936113576,0.06259348459880847,0.02842776862297714,0.22044196560611823,0.010951958423120802,0.03802763341361389,0.101838002281658,0.016142565596089408,0.20351433721830356,0.0,0.11940734806121399,0.0,0.04951577716546942,0.16724499131159698,0.0,0.23376405437153885,0.0,0.04822740338549984,0.16218352289028792,1
240.0,10.042366691015337,3.1689693420756435,4.891891891891892,4.891891891891892,5.125,10.0,10.0,10.0,0.0,0.005473788343159613,0.07398505486353046,0.08333333333333333,0.08333333333333333,0.07074317429057385,0.21346558052099163,0.21346558052099163,0.21346558052099163,0.0,0.000335108024691358,0.01830595598955045,0.006944444444444444,0.006944444444444444,0.0,0.1,0.1,0.1,0.0,210.9090909090909,9.058269917839619,3.009695984288051,4.757642045454546,4.757642045454546,4.665909090909091,10.395454545454545,10.395454545454545,10.395454545454545,0.0,0.006606028690074699,0.08127747959966954,0.08333333333333333,0.08333333333333333,0.06547192975797819,0.25023720274634437,0.25023720274634437,0.25023720274634437,0.0,0.0002786351165980796,0.016692367016036987,0.006944444444444444,0.006944444444444444,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,315238.0,258236.0,0.005971405465265033,0.007206576752808763,10.179933358015548,9.172931562369234,0.2076906971875218,0.033999708157011525,0.08548461797118367,0.0,0.14767889657972708,0.12009656196270754,0.0,0.10823885445282612,0.0,0.21333722457317963,0.05622735837684543,0.027246080738997203,0.19129788255704083,0.0,0.17729518734800725,0.0,0.07915240322805496,0.25002323456063447,0.0,0.1189106089003857,0.0,0.07634876624483031,0.052277761427531405,0.054694155733515076,1
197.85867237687364,10.110798557168033,3.179748190842796,5.119742606790799,5.119742606790799,5.0,10.25,10.25,10.25,0.0,0.01515403290085479,0.12310171770066732,0.08333333333333333,0.08333333333333333,0.015849230846492004,0.3325415964131899,0.3325415964131899,0.3325415964131899,0.0,0.00047539654343020383,0.021803590150023547,0.006944444444444443,0.006944444444444443,0.0,0.14024390243902438,0.14024390243902438,0.14024390243902438,0.0,218.82770870337464,11.297281803489438,3.3611429311306353,5.344060606060605,5.344060606060605,5.415909090909091,10.375,10.375,10.375,0.0,0.008446120993009393,0.09190278011577992,0.08333333333333333,0.08333333333333333,0.05428062838650438,0.2536700859809402,0.2536700859809402,0.2536700859809402,0.0,0.00031118377325372167,0.0176404017316421,0.006944444444444444,0.006944444444444444,0.0,0.08536585365853659,0.08536585365853659,0.08536585365853659,0.0,486392.0,470860.0,0.01653167225547795,0.009213950174192066,10.234100978596913,11.449947773806866,0.33242939850984393,0.0,0.003059260843105972,0.0,0.028516094014704188,0.32685570486356685,0.0,0.07164797118373657,0.0,0.2021599861839833,0.03533158440105923,0.0,0.25349997876226477,0.0,0.11462005691713036,0.0,0.01562247801894406,0.23117699528522279,0.0,0.17941851081000723,0.0,0.11268317546616828,0.0929788047402625,0.0,1
240.47989335703178,9.246280773111131,3.0407697665412177,5.110753052917232,5.110753052917232,5.2295454545454545,10.229545454545454,10.229545454545454,10.229545454545454,0.0,0.010166140114445934,0.10082727862263235,0.08333333333333333,0.08333333333333333,0.04500081411678513,0.3037123725398408,0.3037123725398408,0.3037123725398408,0.0,0.000647171734491693,0.02543957024974465,0.006944444444444444,0.006944444444444444,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,240.0,9.615083088007562,3.1008197445204004,5.156573426573425,5.156573426573425,5.1454545454545455,10.395454545454545,10.395454545454545,10.395454545454545,0.0,0.007739745525940971,0.08797582353090519,0.08333333333333333,0.08333333333333333,0.05031810498308202,0.2473167802488027,0.2473167802488027,0.2473167802488027,0.0,0.00024511673422830096,0.015656204336565775,0.006944444444444444,0.006944444444444444,0.0,0.07228915662650602,0.07228915662650602,0.07228915662650602,0.0,227778.0,327811.0,0.011090334670304658,0.008443358755571968,9.315801681179634,9.664645371966365,0.2831967968811738,0.0,0.12240427082510164,0.022350709901746438,0.07959065405789847,0.04744970980516117,0.0,0.3036026306315799,0.0,0.02375558657991553,0.04297166539349718,0.07467797592392593,0.24724917711730235,0.0,0.05272550341507759,0.13871102556046014,0.05973564035374042,0.20283944101936788,0.0,0.20973670804213404,0.0,0.04033726751085229,0.0,0.048665236981065306,0
160.0,6.659550045913682,2.5806104018068443,6.378787878787879,6.378787878787879,6.5,10.0,10.0,10.0,0.0,0.009319774588529945,0.09653897963273667,0.08333333333333333,0.08333333333333333,0.047800660694622195,0.2931341329127109,0.2931341329127109,0.2931341329127109,0.0,0.0006028163580246913,0.024552318791199568,0.006944444444444444,0.006944444444444444,0.0,0.125,0.125,0.125,0.0,159.99999999999997,10.004007107653237,3.1629111760612623,5.086079545454545,5.086079545454545,4.915909090909091,9.915909090909091,9.915909090909091,9.915909090909091,0.0,0.009064092944515182,0.09520553001015845,0.08333333333333333,0.08333333333333333,0.02440854390536699,0.2293710166993629,0.2293710166993629,0.2293710166993629,0.0,0.0005090449245541837,0.022562023946317043,0.006944444444444444,0.006944444444444444,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,150387.0,188258.0,0.010167026823850848,0.009888101394016562,6.867660984848484,10.216858322709689,0.0,0.20689953253938173,0.1982684673542261,0.0,0.020666679965688523,0.0,0.292179510197025,0.08859808361095041,0.0,0.11907279219613398,0.0,0.07431493413659425,0.0,0.0418255797894379,0.21743564682510172,0.0,0.007665012907817994,0.0,0.22765035217626875,0.1520466593717133,0.0,0.12492961786484505,0.0,0.22844713106481532,0
227.67154105736776,7.994143774680828,2.8273916910610084,4.200442739079102,4.200442739079102,4.0204545454545455,9.75,9.75,9.75,0.0,0.007511257392815638,0.08666751059546846,0.08333333333333333,0.08333333333333333,0.06457408283271801,0.22468215926979584,0.22468215926979584,0.22468215926979584,0.0,0.0016517851933534045,0.04064216029387961,0.006944444444444444,0.006944444444444444,0.0,0.3695652173913043,0.3695652173913043,0.3695652173913043,0.0,102.16718266253869,6.92814762007756,2.632137462230565,4.141391184573003,4.141391184573003,3.709090909090909,8.936363636363636,8.936363636363636,8.936363636363636,0.0,0.008152819924637194,0.09029296719367015,0.08333333333333333,0.08333333333333333,0.053428297769680014,0.32205834695626495,0.32205834695626495,0.32205834695626495,0.0,0.0002893518518518519,0.017010345435994292,0.006944444444444444,0.006944444444444444,0.0,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.0,126302.0,315887.0,0.008194098973980695,0.008893985372331483,8.099329876979263,7.144652233204984,0.22686101566087633,0.13564314104289718,0.0,0.09216006080663806,0.0,0.22646513911101962,0.06596886826811926,0.0,0.0,0.06281769093126,0.19008408417918957,0.0,0.039843361708459035,0.14347535669400766,0.0,0.09035509533472412,0.0,0.18814955981094506,0.05233833617717728,0.05453532434066612,0.049378416965560466,0.06009743990730863,0.32182710906115164,0.0,1
77.72325809617271,11.680428636735652,3.417664207720772,4.794437799043063,4.794437799043063,4.1045454545454545,10.084090909090909,10.084090909090909,10.084090909090909,0.0,0.003802629434400869,0.06166546387079942,0.08333333333333331,0.08333333333333331,0.09539037015789581,0.1791336744291538,0.1791336744291538,0.1791336744291538,0.0,0.0004926372949028439,0.022195434100346943,0.006944444444444444,0.006944444444444444,0.0,0.16326530612244897,0.16326530612244897,0.16326530612244897,0.0,51.18759088705769,9.365039687984247,3.0602352340930015,5.287642045454545,5.287642045454545,4.625,10.040909090909091,8.790909090909091,10.040909090909091,1.25,0.004820077820059192,0.06942678028008495,0.08333333333333333,0.08333333333333333,0.08821531313165198,0.20696798651357462,0.20696798651357462,0.20696798651357462,0.0,0.0003268901114872954,0.018080102640397132,0.006944444444444446,0.006944444444444446,0.0,0.10526315789473685,0.10526315789473685,0.10526315789473685,0.0,272573.0,296545.0,0.004148323019346403,0.005258266712791846,11.996115897187966,9.667137742435349,0.11108216881349217,0.08311901765765502,0.0,0.15236652199594236,0.0,0.14926276630480642,0.12000088049806841,0.022837918649315964,0.10777663231501286,0.0740058626496388,0.179548231116068,0.0,0.1225142895681937,0.11142659630073007,0.0,0.1422482253958084,0.0,0.20682189886863714,0.06446913621878636,0.12045726618219832,0.0,0.0651503144548045,0.16691227301084152,0.0,0
215.80381471389646,9.46954741170276,3.077262974089598,5.238496071829405,5.238496071829405,5.1045454545454545,10.354545454545454,10.354545454545454,10.354545454545454,0.0,0.012926528202313005,0.11369489083645318,0.08333333333333333,0.08333333333333333,0.03463817438496972,0.3899017010054082,0.3899017010054082,0.3899017010054082,0.0,0.0006402460962169355,0.025303084717420037,0.006944444444444444,0.006944444444444444,0.0,0.12765957446808512,0.12765957446808512,0.12765957446808512,0.0,240.0,9.374476822328349,3.061776742730983,5.1713903743315495,5.1713903743315495,5.2704545454545455,10.270454545454545,10.25,10.270454545454545,0.020454545454545454,0.010568939185344744,0.10280534609321026,0.08333333333333333,0.08333333333333333,0.03453090516011833,0.3333043073550825,0.3333043073550825,0.3333043073550825,0.0,0.0005952237921312316,0.024397208695488743,0.006944444444444444,0.006944444444444444,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,144948.0,150600.0,0.014101667129796004,0.011529751838557903,9.587916754349044,9.486077736879873,0.38863592460744545,0.0,0.12852885172613626,0.2078814471396639,0.0,0.0705356403675801,0.0,0.12852885172613626,0.0,0.0,0.07588928443303805,0.0,0.33252324037184594,0.0,0.14844621513944223,0.2000796812749004,0.0,0.10078353253652059,0.0,0.14844621513944223,0.0,0.0,0.0697211155378486,0.0,0
168.00000000000006,9.285671819262781,3.047240033089415,5.106661442006269,5.106661442006269,5.0204545454545455,10.270454545454545,10.25,10.270454545454545,0.020454545454545454,0.014126710677379346,0.11885583989598217,0.08333333333333333,0.08333333333333333,0.0,0.37622294693151487,0.37622294693151487,0.37622294693151487,0.0,0.0011554783950617278,0.033992328473667816,0.006944444444444444,0.006944444444444444,0.0,0.2,0.2,0.2,0.0,217.58241758241758,9.500702786796534,3.082321006448961,5.073863636363637,5.073863636363637,5.1863636363636365,10.186363636363636,10.186363636363636,10.186363636363636,0.0,0.011165227871667335,0.10566564186937652,0.08333333333333333,0.08333333333333333,0.03437324356502667,0.34829841112514587,0.34829841112514587,0.34829841112514587,0.0,0.0006074814184933234,0.024647138140021924,0.006944444444444446,0.006944444444444446,0.0,0.1142857142857143,0.1142857142857143,0.1142857142857143,0.0,123444.0,151942.0,0.01541095710259565,0.012180248587273457,9.44857834240774,9.615169085432637,0.3753280839895013,0.0,0.15091863517060367,0.2440944881889764,0.0,0.07874015748031496,0.0,0.15091863517060367,0.0,0.0,0.0,0.0,0.35001513735504336,0.0,0.14713509102157402,0.204709691856103,0.0,0.08936304642560977,0.0,0.13967171683932025,0.0,0.0,0.06910531650234958,0.0,0
